,actual_kwh,actual_temperature,date,time,dow,month
2013-07-24 01:45:00-07:00,57.0,,2013-07-24,01:45:00,2,7
2013-07-24 02:00:00-07:00,56.7,55.9,2013-07-24,02:00:00,2,7
2013-07-24 02:15:00-07:00,57.3,,2013-07-24,02:15:00,2,7
2013-07-24 02:30:00-07:00,56.7,,2013-07-24,02:30:00,2,7
2013-07-24 02:45:00-07:00,55.8,,2013-07-24,02:45:00,2,7
2013-07-24 03:00:00-07:00,56.1,57.0,2013-07-24,03:00:00,2,7
2013-07-24 03:15:00-07:00,56.4,,2013-07-24,03:15:00,2,7
2013-07-24 03:30:00-07:00,55.5,,2013-07-24,03:30:00,2,7
2013-07-24 03:45:00-07:00,55.5,,2013-07-24,03:45:00,2,7
2013-07-24 04:00:00-07:00,57.0,55.9,2013-07-24,04:00:00,2,7
2013-07-24 04:15:00-07:00,64.8,,2013-07-24,04:15:00,2,7
2013-07-24 04:30:00-07:00,66.3,,2013-07-24,04:30:00,2,7
2013-07-24 04:45:00-07:00,63.3,,2013-07-24,04:45:00,2,7
2013-07-24 05:00:00-07:00,64.2,57.0,2013-07-24,05:00:00,2,7
2013-07-24 05:15:00-07:00,65.7,,2013-07-24,05:15:00,2,7
2013-07-24 05:30:00-07:00,64.2,,2013-07-24,05:30:00,2,7
2013-07-24 05:45:00-07:00,63.9,,2013-07-24,05:45:00,2,7
2013-07-24 06:00:00-07:00,76.2,55.9,2013-07-24,06:00:00,2,7
2013-07-24 06:15:00-07:00,115.8,,2013-07-24,06:15:00,2,7
2013-07-24 06:30:00-07:00,117.0,,2013-07-24,06:30:00,2,7
2013-07-24 06:45:00-07:00,102.6,,2013-07-24,06:45:00,2,7
2013-07-24 07:00:00-07:00,104.7,55.9,2013-07-24,07:00:00,2,7
2013-07-24 07:15:00-07:00,106.5,,2013-07-24,07:15:00,2,7
2013-07-24 07:30:00-07:00,108.9,,2013-07-24,07:30:00,2,7
2013-07-24 07:45:00-07:00,109.8,,2013-07-24,07:45:00,2,7
2013-07-24 08:00:00-07:00,110.4,59.0,2013-07-24,08:00:00,2,7
2013-07-24 08:15:00-07:00,112.2,,2013-07-24,08:15:00,2,7
2013-07-24 08:30:00-07:00,111.9,,2013-07-24,08:30:00,2,7
2013-07-24 08:45:00-07:00,108.9,,2013-07-24,08:45:00,2,7
2013-07-24 09:00:00-07:00,116.1,62.1,2013-07-24,09:00:00,2,7
2013-07-24 09:15:00-07:00,120.3,,2013-07-24,09:15:00,2,7
2013-07-24 09:30:00-07:00,123.6,,2013-07-24,09:30:00,2,7
2013-07-24 09:45:00-07:00,122.4,,2013-07-24,09:45:00,2,7
2013-07-24 10:00:00-07:00,123.9,66.0,2013-07-24,10:00:00,2,7
2013-07-24 10:15:00-07:00,123.9,,2013-07-24,10:15:00,2,7
2013-07-24 10:30:00-07:00,128.7,,2013-07-24,10:30:00,2,7
2013-07-24 10:45:00-07:00,132.0,,2013-07-24,10:45:00,2,7
2013-07-24 11:00:00-07:00,130.8,69.1,2013-07-24,11:00:00,2,7
2013-07-24 11:15:00-07:00,130.8,,2013-07-24,11:15:00,2,7
2013-07-24 11:30:00-07:00,123.3,,2013-07-24,11:30:00,2,7
2013-07-24 11:45:00-07:00,126.9,,2013-07-24,11:45:00,2,7
2013-07-24 12:00:00-07:00,124.5,68.0,2013-07-24,12:00:00,2,7
2013-07-24 12:15:00-07:00,124.5,,2013-07-24,12:15:00,2,7
2013-07-24 12:30:00-07:00,123.6,,2013-07-24,12:30:00,2,7
2013-07-24 12:45:00-07:00,120.9,,2013-07-24,12:45:00,2,7
2013-07-24 13:00:00-07:00,126.0,69.1,2013-07-24,13:00:00,2,7
2013-07-24 13:15:00-07:00,123.9,,2013-07-24,13:15:00,2,7
2013-07-24 13:30:00-07:00,120.0,,2013-07-24,13:30:00,2,7
2013-07-24 13:45:00-07:00,124.8,,2013-07-24,13:45:00,2,7
2013-07-24 14:00:00-07:00,124.2,70.0,2013-07-24,14:00:00,2,7
2013-07-24 14:15:00-07:00,123.6,,2013-07-24,14:15:00,2,7
2013-07-24 14:30:00-07:00,127.2,,2013-07-24,14:30:00,2,7
2013-07-24 14:45:00-07:00,127.2,,2013-07-24,14:45:00,2,7
2013-07-24 15:00:00-07:00,126.0,70.0,2013-07-24,15:00:00,2,7
2013-07-24 15:15:00-07:00,133.2,,2013-07-24,15:15:00,2,7
2013-07-24 15:30:00-07:00,132.3,,2013-07-24,15:30:00,2,7
2013-07-24 15:45:00-07:00,131.4,,2013-07-24,15:45:00,2,7
2013-07-24 16:00:00-07:00,130.5,68.0,2013-07-24,16:00:00,2,7
2013-07-24 16:15:00-07:00,133.5,,2013-07-24,16:15:00,2,7
2013-07-24 16:30:00-07:00,131.4,,2013-07-24,16:30:00,2,7
2013-07-24 16:45:00-07:00,133.2,,2013-07-24,16:45:00,2,7
2013-07-24 17:00:00-07:00,130.2,66.0,2013-07-24,17:00:00,2,7
2013-07-24 17:15:00-07:00,130.8,,2013-07-24,17:15:00,2,7
2013-07-24 17:30:00-07:00,129.9,,2013-07-24,17:30:00,2,7
2013-07-24 17:45:00-07:00,127.8,,2013-07-24,17:45:00,2,7
2013-07-24 18:00:00-07:00,121.2,64.9,2013-07-24,18:00:00,2,7
2013-07-24 18:15:00-07:00,69.9,,2013-07-24,18:15:00,2,7
2013-07-24 18:30:00-07:00,66.6,,2013-07-24,18:30:00,2,7
2013-07-24 18:45:00-07:00,65.4,,2013-07-24,18:45:00,2,7
2013-07-24 19:00:00-07:00,67.2,64.0,2013-07-24,19:00:00,2,7
2013-07-24 19:15:00-07:00,63.0,,2013-07-24,19:15:00,2,7
2013-07-24 19:30:00-07:00,61.8,,2013-07-24,19:30:00,2,7
2013-07-24 19:45:00-07:00,63.3,,2013-07-24,19:45:00,2,7
2013-07-24 20:00:00-07:00,65.7,59.0,2013-07-24,20:00:00,2,7
2013-07-24 20:15:00-07:00,64.5,,2013-07-24,20:15:00,2,7
2013-07-24 20:30:00-07:00,60.9,,2013-07-24,20:30:00,2,7
2013-07-24 20:45:00-07:00,61.2,,2013-07-24,20:45:00,2,7
2013-07-24 21:00:00-07:00,61.2,57.0,2013-07-24,21:00:00,2,7
2013-07-24 21:15:00-07:00,59.7,,2013-07-24,21:15:00,2,7
2013-07-24 21:30:00-07:00,61.8,,2013-07-24,21:30:00,2,7
2013-07-24 21:45:00-07:00,61.5,,2013-07-24,21:45:00,2,7
2013-07-24 22:00:00-07:00,61.8,57.0,2013-07-24,22:00:00,2,7
2013-07-24 22:15:00-07:00,59.4,,2013-07-24,22:15:00,2,7
2013-07-24 22:30:00-07:00,58.2,,2013-07-24,22:30:00,2,7
2013-07-24 22:45:00-07:00,56.1,,2013-07-24,22:45:00,2,7
2013-07-24 23:00:00-07:00,57.6,57.0,2013-07-24,23:00:00,2,7
2013-07-24 23:15:00-07:00,55.8,,2013-07-24,23:15:00,2,7
2013-07-24 23:30:00-07:00,55.8,,2013-07-24,23:30:00,2,7
2013-07-24 23:45:00-07:00,55.8,,2013-07-24,23:45:00,2,7
2013-07-25 00:00:00-07:00,56.1,55.9,2013-07-25,00:00:00,3,7
2013-07-25 00:15:00-07:00,55.2,,2013-07-25,00:15:00,3,7
2013-07-25 00:30:00-07:00,54.3,,2013-07-25,00:30:00,3,7
2013-07-25 00:45:00-07:00,57.0,,2013-07-25,00:45:00,3,7
2013-07-25 01:00:00-07:00,54.9,55.0,2013-07-25,01:00:00,3,7
2013-07-25 01:15:00-07:00,57.0,,2013-07-25,01:15:00,3,7
2013-07-25 01:30:00-07:00,56.1,,2013-07-25,01:30:00,3,7
2013-07-25 01:45:00-07:00,55.8,,2013-07-25,01:45:00,3,7
2013-07-25 02:00:00-07:00,57.0,54.0,2013-07-25,02:00:00,3,7
2013-07-25 02:15:00-07:00,56.4,,2013-07-25,02:15:00,3,7
2013-07-25 02:30:00-07:00,64.2,,2013-07-25,02:30:00,3,7
2013-07-25 02:45:00-07:00,67.2,,2013-07-25,02:45:00,3,7
2013-07-25 03:00:00-07:00,61.5,54.0,2013-07-25,03:00:00,3,7
2013-07-25 03:15:00-07:00,62.4,,2013-07-25,03:15:00,3,7
2013-07-25 03:30:00-07:00,61.2,,2013-07-25,03:30:00,3,7
2013-07-25 03:45:00-07:00,60.3,,2013-07-25,03:45:00,3,7
2013-07-25 04:00:00-07:00,59.1,54.0,2013-07-25,04:00:00,3,7
2013-07-25 04:15:00-07:00,58.2,,2013-07-25,04:15:00,3,7
2013-07-25 04:30:00-07:00,59.4,,2013-07-25,04:30:00,3,7
2013-07-25 04:45:00-07:00,59.1,,2013-07-25,04:45:00,3,7
2013-07-25 05:00:00-07:00,58.8,54.0,2013-07-25,05:00:00,3,7
2013-07-25 05:15:00-07:00,59.1,,2013-07-25,05:15:00,3,7
2013-07-25 05:30:00-07:00,59.4,,2013-07-25,05:30:00,3,7
2013-07-25 05:45:00-07:00,57.9,,2013-07-25,05:45:00,3,7
2013-07-25 06:00:00-07:00,64.2,54.0,2013-07-25,06:00:00,3,7
2013-07-25 06:15:00-07:00,108.0,,2013-07-25,06:15:00,3,7
2013-07-25 06:30:00-07:00,105.3,,2013-07-25,06:30:00,3,7
2013-07-25 06:45:00-07:00,98.7,,2013-07-25,06:45:00,3,7
2013-07-25 07:00:00-07:00,95.1,55.0,2013-07-25,07:00:00,3,7
2013-07-25 07:15:00-07:00,101.7,,2013-07-25,07:15:00,3,7
2013-07-25 07:30:00-07:00,101.4,,2013-07-25,07:30:00,3,7
2013-07-25 07:45:00-07:00,100.2,,2013-07-25,07:45:00,3,7
2013-07-25 08:00:00-07:00,109.2,57.0,2013-07-25,08:00:00,3,7
2013-07-25 08:15:00-07:00,106.5,,2013-07-25,08:15:00,3,7
2013-07-25 08:30:00-07:00,108.6,,2013-07-25,08:30:00,3,7
2013-07-25 08:45:00-07:00,107.7,,2013-07-25,08:45:00,3,7
2013-07-25 09:00:00-07:00,111.6,59.0,2013-07-25,09:00:00,3,7
2013-07-25 09:15:00-07:00,112.8,,2013-07-25,09:15:00,3,7
2013-07-25 09:30:00-07:00,117.6,,2013-07-25,09:30:00,3,7
2013-07-25 09:45:00-07:00,119.4,,2013-07-25,09:45:00,3,7
2013-07-25 10:00:00-07:00,128.7,61.0,2013-07-25,10:00:00,3,7
2013-07-25 10:15:00-07:00,125.1,,2013-07-25,10:15:00,3,7
2013-07-25 10:30:00-07:00,124.8,,2013-07-25,10:30:00,3,7
2013-07-25 10:45:00-07:00,124.8,,2013-07-25,10:45:00,3,7
2013-07-25 11:00:00-07:00,126.6,62.1,2013-07-25,11:00:00,3,7
2013-07-25 11:15:00-07:00,126.9,,2013-07-25,11:15:00,3,7
2013-07-25 11:30:00-07:00,123.3,,2013-07-25,11:30:00,3,7
2013-07-25 11:45:00-07:00,125.7,,2013-07-25,11:45:00,3,7
2013-07-25 12:00:00-07:00,123.3,64.0,2013-07-25,12:00:00,3,7
2013-07-25 12:15:00-07:00,128.1,,2013-07-25,12:15:00,3,7
2013-07-25 12:30:00-07:00,127.8,,2013-07-25,12:30:00,3,7
2013-07-25 12:45:00-07:00,128.4,,2013-07-25,12:45:00,3,7
2013-07-25 13:00:00-07:00,123.3,66.0,2013-07-25,13:00:00,3,7
2013-07-25 13:15:00-07:00,121.8,,2013-07-25,13:15:00,3,7
2013-07-25 13:30:00-07:00,126.3,,2013-07-25,13:30:00,3,7
2013-07-25 13:45:00-07:00,125.7,,2013-07-25,13:45:00,3,7
2013-07-25 14:00:00-07:00,128.7,66.9,2013-07-25,14:00:00,3,7
2013-07-25 14:15:00-07:00,127.2,,2013-07-25,14:15:00,3,7
2013-07-25 14:30:00-07:00,132.3,,2013-07-25,14:30:00,3,7
2013-07-25 14:45:00-07:00,126.3,,2013-07-25,14:45:00,3,7
2013-07-25 15:00:00-07:00,124.8,66.9,2013-07-25,15:00:00,3,7
2013-07-25 15:15:00-07:00,130.2,,2013-07-25,15:15:00,3,7
2013-07-25 15:30:00-07:00,130.5,,2013-07-25,15:30:00,3,7
2013-07-25 15:45:00-07:00,131.1,,2013-07-25,15:45:00,3,7
2013-07-25 16:00:00-07:00,123.6,66.9,2013-07-25,16:00:00,3,7
2013-07-25 16:15:00-07:00,126.9,,2013-07-25,16:15:00,3,7
2013-07-25 16:30:00-07:00,129.3,,2013-07-25,16:30:00,3,7
2013-07-25 16:45:00-07:00,128.7,,2013-07-25,16:45:00,3,7
2013-07-25 17:00:00-07:00,132.0,64.0,2013-07-25,17:00:00,3,7
2013-07-25 17:15:00-07:00,129.9,,2013-07-25,17:15:00,3,7
2013-07-25 17:30:00-07:00,131.4,,2013-07-25,17:30:00,3,7
2013-07-25 17:45:00-07:00,129.3,,2013-07-25,17:45:00,3,7
2013-07-25 18:00:00-07:00,128.7,63.0,2013-07-25,18:00:00,3,7
2013-07-25 18:15:00-07:00,69.9,,2013-07-25,18:15:00,3,7
2013-07-25 18:30:00-07:00,68.7,,2013-07-25,18:30:00,3,7
2013-07-25 18:45:00-07:00,64.8,,2013-07-25,18:45:00,3,7
2013-07-25 19:00:00-07:00,65.1,60.1,2013-07-25,19:00:00,3,7
2013-07-25 19:15:00-07:00,63.0,,2013-07-25,19:15:00,3,7
2013-07-25 19:30:00-07:00,61.8,,2013-07-25,19:30:00,3,7
2013-07-25 19:45:00-07:00,63.3,,2013-07-25,19:45:00,3,7
2013-07-25 20:00:00-07:00,65.7,57.9,2013-07-25,20:00:00,3,7
2013-07-25 20:15:00-07:00,63.3,,2013-07-25,20:15:00,3,7
2013-07-25 20:30:00-07:00,63.6,,2013-07-25,20:30:00,3,7
2013-07-25 20:45:00-07:00,63.3,,2013-07-25,20:45:00,3,7
2013-07-25 21:00:00-07:00,63.0,57.0,2013-07-25,21:00:00,3,7
2013-07-25 21:15:00-07:00,63.6,,2013-07-25,21:15:00,3,7
2013-07-25 21:30:00-07:00,63.9,,2013-07-25,21:30:00,3,7
2013-07-25 21:45:00-07:00,61.8,,2013-07-25,21:45:00,3,7
2013-07-25 22:00:00-07:00,63.0,55.9,2013-07-25,22:00:00,3,7
2013-07-25 22:15:00-07:00,61.8,,2013-07-25,22:15:00,3,7
2013-07-25 22:30:00-07:00,59.1,,2013-07-25,22:30:00,3,7
2013-07-25 22:45:00-07:00,57.0,,2013-07-25,22:45:00,3,7
2013-07-25 23:00:00-07:00,59.1,55.9,2013-07-25,23:00:00,3,7
2013-07-25 23:15:00-07:00,56.1,,2013-07-25,23:15:00,3,7
2013-07-25 23:30:00-07:00,60.0,,2013-07-25,23:30:00,3,7
2013-07-25 23:45:00-07:00,57.6,,2013-07-25,23:45:00,3,7
2013-07-26 00:00:00-07:00,59.4,55.9,2013-07-26,00:00:00,4,7
2013-07-26 00:15:00-07:00,58.8,,2013-07-26,00:15:00,4,7
2013-07-26 00:30:00-07:00,58.8,,2013-07-26,00:30:00,4,7
2013-07-26 00:45:00-07:00,58.5,,2013-07-26,00:45:00,4,7
2013-07-26 01:00:00-07:00,58.5,55.0,2013-07-26,01:00:00,4,7
2013-07-26 01:15:00-07:00,57.9,,2013-07-26,01:15:00,4,7
2013-07-26 01:30:00-07:00,60.6,,2013-07-26,01:30:00,4,7
2013-07-26 01:45:00-07:00,57.9,,2013-07-26,01:45:00,4,7
2013-07-26 02:00:00-07:00,60.3,55.0,2013-07-26,02:00:00,4,7
2013-07-26 02:15:00-07:00,60.0,,2013-07-26,02:15:00,4,7
2013-07-26 02:30:00-07:00,58.5,,2013-07-26,02:30:00,4,7
2013-07-26 02:45:00-07:00,68.4,,2013-07-26,02:45:00,4,7
2013-07-26 03:00:00-07:00,68.1,55.0,2013-07-26,03:00:00,4,7
2013-07-26 03:15:00-07:00,65.1,,2013-07-26,03:15:00,4,7
2013-07-26 03:30:00-07:00,65.4,,2013-07-26,03:30:00,4,7
2013-07-26 03:45:00-07:00,63.3,55.4,2013-07-26,03:45:00,4,7
2013-07-26 04:00:00-07:00,63.0,55.9,2013-07-26,04:00:00,4,7
2013-07-26 04:15:00-07:00,62.4,,2013-07-26,04:15:00,4,7
2013-07-26 04:30:00-07:00,63.0,,2013-07-26,04:30:00,4,7
2013-07-26 04:45:00-07:00,62.4,,2013-07-26,04:45:00,4,7
2013-07-26 05:00:00-07:00,61.5,55.9,2013-07-26,05:00:00,4,7
2013-07-26 05:15:00-07:00,62.7,,2013-07-26,05:15:00,4,7
2013-07-26 05:30:00-07:00,61.5,55.4,2013-07-26,05:30:00,4,7
2013-07-26 05:45:00-07:00,63.6,,2013-07-26,05:45:00,4,7
2013-07-26 06:00:00-07:00,83.1,55.0,2013-07-26,06:00:00,4,7
2013-07-26 06:15:00-07:00,108.9,,2013-07-26,06:15:00,4,7
2013-07-26 06:30:00-07:00,99.6,55.4,2013-07-26,06:30:00,4,7
2013-07-26 06:45:00-07:00,94.5,,2013-07-26,06:45:00,4,7
2013-07-26 07:00:00-07:00,93.0,55.9,2013-07-26,07:00:00,4,7
2013-07-26 07:15:00-07:00,98.1,,2013-07-26,07:15:00,4,7
2013-07-26 07:30:00-07:00,98.1,55.4,2013-07-26,07:30:00,4,7
2013-07-26 07:45:00-07:00,101.7,,2013-07-26,07:45:00,4,7
2013-07-26 08:00:00-07:00,102.3,57.0,2013-07-26,08:00:00,4,7
2013-07-26 08:15:00-07:00,107.1,,2013-07-26,08:15:00,4,7
2013-07-26 08:30:00-07:00,106.2,,2013-07-26,08:30:00,4,7
2013-07-26 08:45:00-07:00,106.8,,2013-07-26,08:45:00,4,7
2013-07-26 09:00:00-07:00,109.2,60.45,2013-07-26,09:00:00,4,7
2013-07-26 09:15:00-07:00,110.7,,2013-07-26,09:15:00,4,7
2013-07-26 09:30:00-07:00,107.7,,2013-07-26,09:30:00,4,7
2013-07-26 09:45:00-07:00,110.1,,2013-07-26,09:45:00,4,7
2013-07-26 10:00:00-07:00,114.0,62.1,2013-07-26,10:00:00,4,7
2013-07-26 10:15:00-07:00,126.6,,2013-07-26,10:15:00,4,7
2013-07-26 10:30:00-07:00,126.3,,2013-07-26,10:30:00,4,7
2013-07-26 10:45:00-07:00,126.9,,2013-07-26,10:45:00,4,7
2013-07-26 11:00:00-07:00,126.3,64.9,2013-07-26,11:00:00,4,7
2013-07-26 11:15:00-07:00,125.4,,2013-07-26,11:15:00,4,7
2013-07-26 11:30:00-07:00,121.8,,2013-07-26,11:30:00,4,7
2013-07-26 11:45:00-07:00,122.4,,2013-07-26,11:45:00,4,7
2013-07-26 12:00:00-07:00,119.7,66.9,2013-07-26,12:00:00,4,7
2013-07-26 12:15:00-07:00,121.5,,2013-07-26,12:15:00,4,7
2013-07-26 12:30:00-07:00,115.8,,2013-07-26,12:30:00,4,7
2013-07-26 12:45:00-07:00,120.0,,2013-07-26,12:45:00,4,7
2013-07-26 13:00:00-07:00,117.3,66.9,2013-07-26,13:00:00,4,7
2013-07-26 13:15:00-07:00,118.2,,2013-07-26,13:15:00,4,7
2013-07-26 13:30:00-07:00,120.9,,2013-07-26,13:30:00,4,7
2013-07-26 13:45:00-07:00,117.6,,2013-07-26,13:45:00,4,7
2013-07-26 14:00:00-07:00,118.5,66.9,2013-07-26,14:00:00,4,7
2013-07-26 14:15:00-07:00,112.2,,2013-07-26,14:15:00,4,7
2013-07-26 14:30:00-07:00,108.0,,2013-07-26,14:30:00,4,7
2013-07-26 14:45:00-07:00,107.4,,2013-07-26,14:45:00,4,7
2013-07-26 15:00:00-07:00,109.8,66.0,2013-07-26,15:00:00,4,7
2013-07-26 15:15:00-07:00,105.0,,2013-07-26,15:15:00,4,7
2013-07-26 15:30:00-07:00,109.5,,2013-07-26,15:30:00,4,7
2013-07-26 15:45:00-07:00,112.2,,2013-07-26,15:45:00,4,7
2013-07-26 16:00:00-07:00,103.8,64.9,2013-07-26,16:00:00,4,7
2013-07-26 16:15:00-07:00,109.2,,2013-07-26,16:15:00,4,7
2013-07-26 16:30:00-07:00,111.3,,2013-07-26,16:30:00,4,7
2013-07-26 16:45:00-07:00,107.1,,2013-07-26,16:45:00,4,7
2013-07-26 17:00:00-07:00,108.3,64.9,2013-07-26,17:00:00,4,7
2013-07-26 17:15:00-07:00,106.5,,2013-07-26,17:15:00,4,7
2013-07-26 17:30:00-07:00,107.4,,2013-07-26,17:30:00,4,7
2013-07-26 17:45:00-07:00,103.2,,2013-07-26,17:45:00,4,7
2013-07-26 18:00:00-07:00,119.7,63.0,2013-07-26,18:00:00,4,7
2013-07-26 18:15:00-07:00,66.9,,2013-07-26,18:15:00,4,7
2013-07-26 18:30:00-07:00,63.9,,2013-07-26,18:30:00,4,7
2013-07-26 18:45:00-07:00,65.1,,2013-07-26,18:45:00,4,7
2013-07-26 19:00:00-07:00,63.0,61.0,2013-07-26,19:00:00,4,7
2013-07-26 19:15:00-07:00,61.8,,2013-07-26,19:15:00,4,7
2013-07-26 19:30:00-07:00,61.8,,2013-07-26,19:30:00,4,7
2013-07-26 19:45:00-07:00,61.5,,2013-07-26,19:45:00,4,7
2013-07-26 20:00:00-07:00,66.0,59.0,2013-07-26,20:00:00,4,7
2013-07-26 20:15:00-07:00,63.0,,2013-07-26,20:15:00,4,7
2013-07-26 20:30:00-07:00,62.4,,2013-07-26,20:30:00,4,7
2013-07-26 20:45:00-07:00,60.9,,2013-07-26,20:45:00,4,7
2013-07-26 21:00:00-07:00,60.9,57.9,2013-07-26,21:00:00,4,7
2013-07-26 21:15:00-07:00,61.5,,2013-07-26,21:15:00,4,7
2013-07-26 21:30:00-07:00,62.1,,2013-07-26,21:30:00,4,7
2013-07-26 21:45:00-07:00,60.9,,2013-07-26,21:45:00,4,7
2013-07-26 22:00:00-07:00,60.3,57.0,2013-07-26,22:00:00,4,7
2013-07-26 22:15:00-07:00,58.8,,2013-07-26,22:15:00,4,7
2013-07-26 22:30:00-07:00,58.8,,2013-07-26,22:30:00,4,7
2013-07-26 22:45:00-07:00,58.8,,2013-07-26,22:45:00,4,7
2013-07-26 23:00:00-07:00,59.4,57.0,2013-07-26,23:00:00,4,7
2013-07-26 23:15:00-07:00,58.8,,2013-07-26,23:15:00,4,7
2013-07-26 23:30:00-07:00,58.2,,2013-07-26,23:30:00,4,7
2013-07-26 23:45:00-07:00,58.2,,2013-07-26,23:45:00,4,7
2013-07-27 00:00:00-07:00,57.9,57.0,2013-07-27,00:00:00,5,7
2013-07-27 00:15:00-07:00,58.2,,2013-07-27,00:15:00,5,7
2013-07-27 00:30:00-07:00,57.3,,2013-07-27,00:30:00,5,7
2013-07-27 00:45:00-07:00,57.3,57.2,2013-07-27,00:45:00,5,7
2013-07-27 01:00:00-07:00,57.6,55.9,2013-07-27,01:00:00,5,7
2013-07-27 01:15:00-07:00,57.9,,2013-07-27,01:15:00,5,7
2013-07-27 01:30:00-07:00,58.5,,2013-07-27,01:30:00,5,7
2013-07-27 01:45:00-07:00,59.1,,2013-07-27,01:45:00,5,7
2013-07-27 02:00:00-07:00,58.2,55.9,2013-07-27,02:00:00,5,7
2013-07-27 02:15:00-07:00,57.6,,2013-07-27,02:15:00,5,7
2013-07-27 02:30:00-07:00,57.0,,2013-07-27,02:30:00,5,7
2013-07-27 02:45:00-07:00,55.2,,2013-07-27,02:45:00,5,7
2013-07-27 03:00:00-07:00,56.4,55.9,2013-07-27,03:00:00,5,7
2013-07-27 03:15:00-07:00,54.6,,2013-07-27,03:15:00,5,7
2013-07-27 03:30:00-07:00,55.5,57.2,2013-07-27,03:30:00,5,7
2013-07-27 03:45:00-07:00,54.9,,2013-07-27,03:45:00,5,7
2013-07-27 04:00:00-07:00,56.1,55.9,2013-07-27,04:00:00,5,7
2013-07-27 04:15:00-07:00,54.9,,2013-07-27,04:15:00,5,7
2013-07-27 04:30:00-07:00,56.1,,2013-07-27,04:30:00,5,7
2013-07-27 04:45:00-07:00,55.2,,2013-07-27,04:45:00,5,7
2013-07-27 05:00:00-07:00,55.8,55.65,2013-07-27,05:00:00,5,7
2013-07-27 05:15:00-07:00,54.6,,2013-07-27,05:15:00,5,7
2013-07-27 05:30:00-07:00,55.2,,2013-07-27,05:30:00,5,7
2013-07-27 05:45:00-07:00,54.9,,2013-07-27,05:45:00,5,7
2013-07-27 06:00:00-07:00,57.0,55.9,2013-07-27,06:00:00,5,7
2013-07-27 06:15:00-07:00,56.1,,2013-07-27,06:15:00,5,7
2013-07-27 06:30:00-07:00,56.7,,2013-07-27,06:30:00,5,7
2013-07-27 06:45:00-07:00,55.5,,2013-07-27,06:45:00,5,7
2013-07-27 07:00:00-07:00,56.7,57.9,2013-07-27,07:00:00,5,7
2013-07-27 07:15:00-07:00,55.5,,2013-07-27,07:15:00,5,7
2013-07-27 07:30:00-07:00,58.2,,2013-07-27,07:30:00,5,7
2013-07-27 07:45:00-07:00,54.9,,2013-07-27,07:45:00,5,7
2013-07-27 08:00:00-07:00,57.3,57.9,2013-07-27,08:00:00,5,7
2013-07-27 08:15:00-07:00,56.4,,2013-07-27,08:15:00,5,7
2013-07-27 08:30:00-07:00,56.1,,2013-07-27,08:30:00,5,7
2013-07-27 08:45:00-07:00,53.7,,2013-07-27,08:45:00,5,7
2013-07-27 09:00:00-07:00,54.6,60.1,2013-07-27,09:00:00,5,7
2013-07-27 09:15:00-07:00,53.1,62.6,2013-07-27,09:15:00,5,7
2013-07-27 09:30:00-07:00,55.2,,2013-07-27,09:30:00,5,7
2013-07-27 09:45:00-07:00,53.4,,2013-07-27,09:45:00,5,7
2013-07-27 10:00:00-07:00,54.9,63.0,2013-07-27,10:00:00,5,7
2013-07-27 10:15:00-07:00,56.4,,2013-07-27,10:15:00,5,7
2013-07-27 10:30:00-07:00,54.0,,2013-07-27,10:30:00,5,7
2013-07-27 10:45:00-07:00,53.7,,2013-07-27,10:45:00,5,7
2013-07-27 11:00:00-07:00,54.3,64.0,2013-07-27,11:00:00,5,7
2013-07-27 11:15:00-07:00,54.6,,2013-07-27,11:15:00,5,7
2013-07-27 11:30:00-07:00,56.1,,2013-07-27,11:30:00,5,7
2013-07-27 11:45:00-07:00,54.0,,2013-07-27,11:45:00,5,7
2013-07-27 12:00:00-07:00,55.2,66.0,2013-07-27,12:00:00,5,7
2013-07-27 12:15:00-07:00,54.0,,2013-07-27,12:15:00,5,7
2013-07-27 12:30:00-07:00,55.2,,2013-07-27,12:30:00,5,7
2013-07-27 12:45:00-07:00,55.8,,2013-07-27,12:45:00,5,7
2013-07-27 13:00:00-07:00,52.5,66.9,2013-07-27,13:00:00,5,7
2013-07-27 13:15:00-07:00,54.0,,2013-07-27,13:15:00,5,7
2013-07-27 13:30:00-07:00,54.0,,2013-07-27,13:30:00,5,7
2013-07-27 13:45:00-07:00,54.3,,2013-07-27,13:45:00,5,7
2013-07-27 14:00:00-07:00,54.3,68.0,2013-07-27,14:00:00,5,7
2013-07-27 14:15:00-07:00,52.2,,2013-07-27,14:15:00,5,7
2013-07-27 14:30:00-07:00,55.8,,2013-07-27,14:30:00,5,7
2013-07-27 14:45:00-07:00,53.7,,2013-07-27,14:45:00,5,7
2013-07-27 15:00:00-07:00,54.0,69.1,2013-07-27,15:00:00,5,7
2013-07-27 15:15:00-07:00,55.5,,2013-07-27,15:15:00,5,7
2013-07-27 15:30:00-07:00,52.5,,2013-07-27,15:30:00,5,7
2013-07-27 15:45:00-07:00,55.2,,2013-07-27,15:45:00,5,7
2013-07-27 16:00:00-07:00,53.7,66.9,2013-07-27,16:00:00,5,7
2013-07-27 16:15:00-07:00,54.3,,2013-07-27,16:15:00,5,7
2013-07-27 16:30:00-07:00,55.2,,2013-07-27,16:30:00,5,7
2013-07-27 16:45:00-07:00,54.6,,2013-07-27,16:45:00,5,7
2013-07-27 17:00:00-07:00,55.5,66.0,2013-07-27,17:00:00,5,7
2013-07-27 17:15:00-07:00,53.4,,2013-07-27,17:15:00,5,7
